# Stacks v1.46;  Phylip sequential; October 04, 2020
# Seq Pos	Locus ID	Column	Population
4629	206014	88	TGCP:C,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:M,
4630	206195	48	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:R,
4631	206240	72	TGCP:C,MRLP:N,STT:C,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:N,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
4632	206269	39	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:Y,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
4633	206283	18	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:W,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:N,CRWA:T,PCRA:T,DHFA:T,
4634	206303	8	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:R,CRWA:G,PCRA:G,DHFA:G,
4635	206306	17	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
4636	206384	51	TGCP:A,MRLP:A,STT:A,FSSP:N,HNL:C,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:M,RRO:N,CPS:M,PPNP:C,FPPI:C,CRWA:A,PCRA:M,DHFA:C,
4637	206450	54	TGCP:T,MRLP:T,STT:N,FSSP:T,HNL:A,MPO:N,OICP:T,IRO:N,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:A,FPPI:A,CRWA:W,PCRA:W,DHFA:A,
4638	206475	15	TGCP:T,MRLP:T,STT:N,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:N,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:K,PCRA:T,DHFA:T,
4639	206489	5	TGCP:Y,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:N,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:C,
4640	206551	17	TGCP:G,MRLP:R,STT:R,FSSP:R,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
4641	206563	74	TGCP:M,MRLP:C,STT:C,FSSP:M,HNL:M,MPO:N,OICP:M,IRO:N,HGRF:C,PTP:N,RRL:M,RRO:N,CPS:C,PPNP:M,FPPI:A,CRWA:C,PCRA:C,DHFA:A,
4642	206586	21	TGCP:G,MRLP:G,STT:N,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:R,DHFA:G,
4643	206613	24	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
4644	206621	38	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:K,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:N,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
4645	206624	24	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:M,
4646	206661	12	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:N,DHFA:C,
4647	206670	58	TGCP:R,MRLP:R,STT:A,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:R,DHFA:A,
4648	206714	19	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
4649	206809	42	TGCP:K,MRLP:K,STT:K,FSSP:T,HNL:T,MPO:K,OICP:T,IRO:K,HGRF:T,PTP:N,RRL:K,RRO:K,CPS:K,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
4650	206819	12	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:K,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
4651	206821	12	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:R,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
4652	206845	20	TGCP:G,MRLP:K,STT:G,FSSP:N,HNL:G,MPO:N,OICP:K,IRO:K,HGRF:G,PTP:G,RRL:K,RRO:K,CPS:K,PPNP:G,FPPI:G,CRWA:N,PCRA:K,DHFA:G,
4653	206869	27	TGCP:Y,MRLP:T,STT:T,FSSP:Y,HNL:T,MPO:T,OICP:Y,IRO:T,HGRF:N,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:N,CRWA:T,PCRA:T,DHFA:T,
4654	206893	46	TGCP:G,MRLP:N,STT:G,FSSP:G,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
4655	206928	29	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:R,DHFA:G,
4656	206942	19	TGCP:A,MRLP:A,STT:N,FSSP:N,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:N,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
4657	207019	9	TGCP:G,MRLP:G,STT:S,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:N,HGRF:S,PTP:G,RRL:G,RRO:G,CPS:S,PPNP:G,FPPI:N,CRWA:G,PCRA:S,DHFA:G,
4658	207063	31	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4659	207085	5	TGCP:C,MRLP:C,STT:N,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4660	207110	6	TGCP:C,MRLP:C,STT:N,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
4661	207128	89	TGCP:G,MRLP:N,STT:N,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
4662	207176	11	TGCP:T,MRLP:T,STT:N,FSSP:N,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:W,DHFA:T,
4663	207277	13	TGCP:G,MRLP:R,STT:R,FSSP:N,HNL:G,MPO:R,OICP:R,IRO:R,HGRF:G,PTP:G,RRL:G,RRO:N,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
4664	207340	12	TGCP:G,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:A,FPPI:N,CRWA:G,PCRA:G,DHFA:R,
4665	207372	78	TGCP:A,MRLP:A,STT:N,FSSP:N,HNL:A,MPO:N,OICP:R,IRO:A,HGRF:R,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
4666	207393	56	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:Y,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
4667	207411	39	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:M,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
4668	207424	40	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
4669	207450	6	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
4670	207452	7	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:N,CRWA:T,PCRA:T,DHFA:Y,
4671	207455	5	TGCP:W,MRLP:N,STT:W,FSSP:N,HNL:A,MPO:A,OICP:A,IRO:W,HGRF:A,PTP:N,RRL:W,RRO:A,CPS:N,PPNP:A,FPPI:A,CRWA:W,PCRA:W,DHFA:A,
4672	207457	64	TGCP:A,MRLP:A,STT:N,FSSP:N,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:N,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:R,
4673	207492	51	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:Y,HGRF:N,PTP:N,RRL:C,RRO:Y,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4674	207521	6	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
4675	207729	43	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:S,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:S,CRWA:C,PCRA:C,DHFA:S,
4676	207759	52	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4677	207820	16	TGCP:C,MRLP:C,STT:C,FSSP:Y,HNL:N,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
4678	207863	76	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:W,FPPI:A,CRWA:N,PCRA:A,DHFA:A,
4679	207906	33	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:Y,DHFA:N,
4680	208020	8	TGCP:G,MRLP:R,STT:N,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
4681	208079	8	TGCP:G,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:N,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:K,CRWA:G,PCRA:G,DHFA:K,
4682	208085	31	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:R,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:N,FPPI:G,CRWA:A,PCRA:A,DHFA:N,
4683	208108	20	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:K,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
4684	208160	37	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
4685	208250	12	TGCP:K,MRLP:K,STT:K,FSSP:K,HNL:G,MPO:N,OICP:K,IRO:N,HGRF:K,PTP:N,RRL:K,RRO:G,CPS:N,PPNP:G,FPPI:G,CRWA:G,PCRA:K,DHFA:G,
4686	208282	15	TGCP:R,MRLP:N,STT:N,FSSP:N,HNL:G,MPO:G,OICP:R,IRO:R,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
4687	208418	39	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:N,DHFA:R,
4688	208429	15	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:T,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:N,RRO:G,CPS:G,PPNP:T,FPPI:T,CRWA:G,PCRA:G,DHFA:T,
4689	208443	26	TGCP:G,MRLP:K,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:K,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
4690	208529	42	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:M,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4691	208541	8	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:M,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4692	208562	13	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:N,CRWA:G,PCRA:G,DHFA:R,
4693	208573	89	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
4694	208624	37	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:S,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4695	208707	45	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
4696	208866	34	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
4697	209026	8	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:K,FPPI:T,CRWA:N,PCRA:T,DHFA:T,
4698	209029	6	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:A,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:A,FPPI:A,CRWA:C,PCRA:C,DHFA:A,
4699	209047	49	TGCP:R,MRLP:N,STT:R,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:R,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:R,DHFA:G,
4700	209053	52	TGCP:A,MRLP:A,STT:A,FSSP:N,HNL:M,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:N,
4701	209133	50	TGCP:W,MRLP:W,STT:W,FSSP:W,HNL:N,MPO:N,OICP:W,IRO:W,HGRF:T,PTP:T,RRL:W,RRO:W,CPS:W,PPNP:N,FPPI:N,CRWA:W,PCRA:W,DHFA:T,
4702	209170	82	TGCP:Y,MRLP:Y,STT:Y,FSSP:Y,HNL:N,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:N,CPS:Y,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:N,
4703	209171	37	TGCP:C,MRLP:N,STT:C,FSSP:N,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:M,FPPI:M,CRWA:C,PCRA:C,DHFA:M,
4704	209248	41	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:M,PCRA:C,DHFA:C,
4705	209269	55	TGCP:G,MRLP:G,STT:G,FSSP:R,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
4706	209354	18	TGCP:T,MRLP:Y,STT:N,FSSP:N,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
4707	209401	45	TGCP:A,MRLP:R,STT:N,FSSP:A,HNL:N,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:R,PPNP:N,FPPI:A,CRWA:A,PCRA:A,DHFA:N,
4708	209420	21	TGCP:G,MRLP:N,STT:N,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:R,CRWA:G,PCRA:G,DHFA:R,
4709	209421	16	TGCP:C,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:Y,RRO:C,CPS:Y,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4710	209465	10	TGCP:G,MRLP:N,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:K,FPPI:N,CRWA:G,PCRA:G,DHFA:K,
4711	209478	16	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:W,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:W,
4712	209525	44	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:K,HGRF:G,PTP:N,RRL:G,RRO:N,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:K,DHFA:G,
4713	209713	45	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4714	209768	13	TGCP:K,MRLP:N,STT:N,FSSP:K,HNL:G,MPO:N,OICP:K,IRO:K,HGRF:G,PTP:N,RRL:K,RRO:K,CPS:G,PPNP:G,FPPI:G,CRWA:K,PCRA:K,DHFA:G,
4715	209817	13	TGCP:Y,MRLP:N,STT:C,FSSP:N,HNL:C,MPO:N,OICP:Y,IRO:Y,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4716	210136	7	TGCP:K,MRLP:T,STT:N,FSSP:N,HNL:T,MPO:N,OICP:T,IRO:K,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:K,PCRA:T,DHFA:T,
4717	210571	88	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:Y,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
4718	210595	12	TGCP:Y,MRLP:C,STT:T,FSSP:T,HNL:C,MPO:T,OICP:Y,IRO:Y,HGRF:C,PTP:N,RRL:Y,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:N,
4719	210616	14	TGCP:C,MRLP:C,STT:N,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
4720	210766	9	TGCP:T,MRLP:T,STT:N,FSSP:T,HNL:Y,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
4721	210770	24	TGCP:G,MRLP:G,STT:G,FSSP:K,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
4722	210814	55	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:N,MPO:N,OICP:A,IRO:R,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:N,CRWA:A,PCRA:A,DHFA:N,
4723	210830	10	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:N,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:N,DHFA:R,
4724	210981	9	TGCP:C,MRLP:N,STT:A,FSSP:M,HNL:C,MPO:A,OICP:C,IRO:M,HGRF:C,PTP:C,RRL:M,RRO:M,CPS:M,PPNP:C,FPPI:C,CRWA:M,PCRA:M,DHFA:C,
4725	211047	18	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:G,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:N,PPNP:G,FPPI:G,CRWA:C,PCRA:C,DHFA:G,
4726	211049	28	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:N,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
4727	211109	40	TGCP:C,MRLP:N,STT:N,FSSP:N,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:A,FPPI:A,CRWA:C,PCRA:C,DHFA:M,
4728	211170	31	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
4729	211279	15	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:G,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
4730	211361	61	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
4731	211393	8	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:N,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:M,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:M,DHFA:C,
4732	211410	21	TGCP:G,MRLP:N,STT:G,FSSP:G,HNL:A,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
4733	211460	24	TGCP:C,MRLP:C,STT:N,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
4734	211866	26	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:T,FPPI:Y,CRWA:C,PCRA:C,DHFA:Y,
4735	211895	14	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:Y,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
4736	212138	56	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:N,PPNP:N,FPPI:N,CRWA:M,PCRA:A,DHFA:A,
4737	212259	37	TGCP:G,MRLP:G,STT:N,FSSP:N,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:K,
4738	212332	29	TGCP:C,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:M,
4739	212545	11	TGCP:G,MRLP:K,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
